"Timestamp (America/Chicago)","RA3E-F52ABC Red [Temperature](1)Temperature(F°)"
05/24/2024 02:00:05,68.00
05/24/2024 01:00:02,67.87
05/23/2024 23:59:59,67.77
05/23/2024 22:59:55,67.21
05/23/2024 21:59:51,67.66
05/23/2024 20:59:48,68.11
05/23/2024 19:59:44,68.11
05/23/2024 18:59:41,68.32
05/23/2024 17:59:37,68.45
05/23/2024 16:59:34,68.45
05/23/2024 15:59:30,68.77
05/23/2024 14:59:26,69.91
05/23/2024 13:59:23,69.22
05/23/2024 12:59:19,69.35
05/23/2024 11:59:16,69.35
05/23/2024 10:59:12,68.90
05/23/2024 09:59:09,67.77
05/23/2024 08:59:05,67.66
05/23/2024 07:59:02,67.55
05/23/2024 06:58:58,67.77
05/23/2024 05:58:55,67.55
05/23/2024 04:58:51,67.32
05/23/2024 03:58:47,67.55
05/23/2024 02:58:44,67.55
05/23/2024 01:58:40,67.21
05/23/2024 00:58:37,67.32
05/22/2024 23:58:33,67.42
05/22/2024 22:58:29,67.21
05/22/2024 21:58:26,67.21
05/22/2024 20:58:22,67.42
05/22/2024 19:58:19,67.32
05/22/2024 18:58:15,67.66
05/22/2024 17:58:12,67.87
05/22/2024 16:58:09,68.32
05/22/2024 16:21:02,68.67
05/22/2024 15:20:59,69.12
05/22/2024 14:20:55,68.22
05/22/2024 13:20:52,68.56
05/22/2024 12:20:48,69.35
05/22/2024 11:20:45,69.01
05/22/2024 10:20:41,68.45
05/22/2024 09:20:37,68.56
05/22/2024 08:20:34,68.56
05/22/2024 07:20:30,68.56
05/22/2024 06:20:27,68.77
05/22/2024 05:20:23,68.67
05/22/2024 04:20:19,68.56
05/22/2024 03:20:16,68.56
05/22/2024 02:20:12,68.67
05/22/2024 01:20:09,68.45
05/22/2024 00:20:05,68.56
05/21/2024 23:20:02,68.56
05/21/2024 22:19:58,68.56
05/21/2024 21:19:54,68.77
05/21/2024 20:19:51,68.77
05/21/2024 19:19:47,68.77
05/21/2024 18:19:44,69.01
05/21/2024 17:19:40,69.01
05/21/2024 16:19:37,68.90
05/21/2024 15:19:33,68.56
05/21/2024 14:19:30,68.56
05/21/2024 13:19:26,68.45
05/21/2024 12:19:23,68.45
05/21/2024 11:19:19,68.32
05/21/2024 10:19:16,68.00
05/21/2024 09:19:12,67.10
05/21/2024 08:19:08,67.10
05/21/2024 07:19:05,67.21
05/21/2024 06:19:01,67.32
05/21/2024 05:18:58,67.32
05/21/2024 04:18:54,67.21
05/21/2024 03:18:51,67.32
05/21/2024 02:18:47,69.01
05/21/2024 01:41:02,67.10
05/21/2024 00:40:58,67.21
05/20/2024 23:40:55,67.32
05/20/2024 22:40:51,67.32
05/20/2024 21:40:48,67.32
05/20/2024 20:40:44,67.32
05/20/2024 19:40:40,67.42
05/20/2024 18:40:37,67.66
05/20/2024 17:40:33,67.77
05/20/2024 16:40:30,68.22
05/20/2024 15:40:26,68.90
05/20/2024 14:40:23,69.46
05/20/2024 13:40:19,69.35
05/20/2024 12:40:16,68.67
05/20/2024 11:40:12,68.11
05/20/2024 10:40:08,68.11
05/20/2024 09:40:05,67.32
05/20/2024 08:40:01,67.42
05/20/2024 07:39:58,66.97
05/20/2024 06:54:22,67.10
05/20/2024 06:21:52,67.10
05/20/2024 05:45:54,66.97
05/20/2024 05:08:06,66.97
05/20/2024 04:14:41,67.10
05/20/2024 03:14:38,66.97
05/20/2024 02:14:34,66.97
05/20/2024 01:14:31,66.97
05/20/2024 00:43:49,66.97
05/19/2024 23:43:46,67.10
05/19/2024 22:43:42,67.10
05/19/2024 21:43:39,67.10
05/19/2024 20:43:35,66.87
05/19/2024 19:43:32,66.87
05/19/2024 18:43:28,66.87
05/19/2024 17:43:24,66.87
05/19/2024 16:43:21,66.87
05/19/2024 15:43:17,66.87
05/19/2024 14:43:13,66.87
05/19/2024 13:43:10,66.97
05/19/2024 12:43:07,66.97
05/19/2024 12:09:52,66.97
05/19/2024 11:09:49,66.97
05/19/2024 10:09:45,67.10
05/19/2024 09:09:42,67.21
05/19/2024 08:09:39,67.10
05/19/2024 07:41:30,67.21
05/19/2024 07:23:16,67.21
05/19/2024 06:23:13,67.32
05/19/2024 05:23:09,67.32
05/19/2024 04:23:06,67.32
05/19/2024 03:23:02,67.21
05/19/2024 02:22:59,67.10
05/19/2024 01:22:55,66.97
05/19/2024 00:22:51,66.97
05/18/2024 23:22:48,66.97
05/18/2024 22:22:44,66.97
05/18/2024 21:22:41,66.87
05/18/2024 20:22:37,66.97
05/18/2024 19:22:34,66.97
05/18/2024 18:22:30,66.97
05/18/2024 17:22:27,66.87
05/18/2024 16:22:23,66.97
